API,API_Label,Operator,BH_Status,MD,TVD,Deviation,Field_Code,lat_bhl,long_bhl,API_County,API_Seq,Operat_Num,Citing_Typ,Spud_Date,Ground_Ele,Max_MD,Max_TVD,Facil_Id,Facil_Type,Facil_Stat,Well_Class,Stat_Date,Loc_Qual,Loc_ID,Loc_Name,Dist_N_S,Dir_N_S,Dist_E_W,Dir_E_W,Qtr_Qtr,Section,Township,Range,Meridian,lat_shl,long_shl,twprge,lat_midpoint,long_midpoint,interval_top,interval_bottom,well_td,lateral_length_ft,calced_lat_by_td,Comment
1234298200,05-123-42982,NOBLE ENERGY INC,Actual,17216,6023,Horizontal,16950,40.77169,-103.96065,123,42982,100322,ACTUAL,2/18/2017,4894,17216,6023,445255,WELL,PR,OW,7/1/2020,ACTUAL LatLong,445257,LC22-02 PAD,400,N,1964,E,NWNE,22,9N,59W,6,40.742369,-103.961884,9n59w,40.7570295,-103.961267,6550,17080,17216,10530,FALSE,
1234298300,05-123-42983,NOBLE ENERGY INC,Actual,10864,6044,Horizontal,16950,40.7299,-103.96188,123,42983,100322,ACTUAL,2/24/2017,4894,10864,6044,445256,WELL,PR,OW,7/1/2020,ACTUAL LatLong,445257,LC22-02 PAD,400,N,1926,E,NWNE,22,9N,59W,6,40.742372,-103.961748,9n59w,40.736136,-103.961814,6437,10719,10864,4282,FALSE,
1234298400,05-123-42984,NOBLE ENERGY INC,Actual,10850,6014,Horizontal,16950,40.72991,-103.96028,123,42984,100322,ACTUAL,2/27/2017,4895,10850,6014,445258,WELL,PR,OW,7/1/2020,ACTUAL LatLong,445257,LC22-02 PAD,400,N,1889,E,NWNE,22,9N,59W,6,40.742375,-103.961614,9n59w,40.7361425,-103.960947,6420,10720,10850,4300,FALSE,
1234302800,05-123-43028,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13790,5697,Horizontal,99999,40.78818,-103.78963,123,43028,10773,ACTUAL,12/13/2016,4740,13790,5697,445349,WELL,WO,OW,12/12/2016,ACTUAL LatLong,445362,Horsetail 30G Pad,2375,N,1920,E,SWNE,30,10N,57W,6,40.810527,-103.791479,10n57w,40.7993535,-103.7905545,n/a,13790,13790,n/a,TRUE,Lateral unknown because Status: WO
1234303000,05-123-43030,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13680,5514,Horizontal,16950,40.78808,-103.79018,123,43030,10773,ACTUAL,12/24/2016,4741,13680,5514,445351,WELL,PR,OW,4/28/2018,ACTUAL LatLong,445362,Horsetail 30G Pad,2375,N,1950,E,SWNE,30,10N,57W,6,40.810525,-103.791589,10n57w,40.7993025,-103.7908845,6000,13554,13680,7554,FALSE,
1234303100,05-123-43031,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13740,5508,Horizontal,16950,40.83141,-103.79135,123,43031,10773,ACTUAL,12/18/2016,4742,13740,5508,445352,WELL,PR,OW,5/4/2018,ACTUAL LatLong,445362,Horsetail 30G Pad,2325,N,1950,E,SWNE,30,10N,57W,6,40.810664,-103.791589,10n57w,40.821037,-103.7914695,6100,13610,13740,7510,FALSE,
1234303200,05-123-43032,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13980,5807,Horizontal,99999,40.78813,-103.79557,123,43032,10773,ACTUAL,1/5/2017,4750,13980,5807,445353,WELL,WO,OW,1/4/2017,ACTUAL LatLong,445362,Horsetail 30G Pad,2376,N,2160,E,SWNE,30,10N,57W,6,40.810527,-103.792346,10n57w,40.7993285,-103.793958,n/a,13980,13980,n/a,TRUE,Lateral unknown because Status: WO
1234303400,05-123-43034,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13755,5585,Horizontal,99999,40.788073,-103.789056,123,43034,10773,ACTUAL,11/5/2016,4739,13755,5585,445355,WELL,PR,OW,4/28/2018,ACTUAL LatLong,445362,Horsetail 30G Pad,2375,N,1890,E,SWNE,30,10N,57W,6,40.810526,-103.791371,10n57w,40.7992995,-103.7902135,6090,13664,13755,7574,FALSE,
1234303600,05-123-43036,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13938,5690,Horizontal,99999,40.83142,-103.79073,123,43036,10773,ACTUAL,11/19/2016,4740,13938,5690,445357,WELL,WO,OW,11/19/2016,ACTUAL LatLong,445362,Horsetail 30G Pad,2325,N,1920,E,SWNE,30,10N,57W,6,40.810664,-103.79148,10n57w,40.821042,-103.791105,n/a,13938,13938,n/a,TRUE,Lateral unknown because Status: WO
1234303800,05-123-43038,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13810,5619,Horizontal,16950,40.83141,-103.79012,123,43038,10773,ACTUAL,11/13/2016,4739,13810,5619,445359,WELL,PR,OW,4/27/2018,ACTUAL LatLong,445362,Horsetail 30G Pad,2325,N,1890,E,SWNE,30,10N,57W,6,40.810664,-103.791371,10n57w,40.821037,-103.7907455,6128,13706,13810,7578,FALSE,
1234303901,05-123-43039,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13966,5807,Horizontal,99999,40.788127,-103.790901,123,43039,10773,ACTUAL,12/3/2016,4743,13966,5807,445360,WELL,PR,OW,4/1/2018,ACTUAL LatLong,445362,Horsetail 30G Pad,2375,N,1980,E,SWNE,30,10N,57W,6,40.810527,-103.791697,10n57w,40.799327,-103.791299,6345,13864,13966,7519,FALSE,
1234304000,05-123-43040,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13985,5821,Horizontal,16950,40.83133,-103.79188,123,43040,10773,ACTUAL,11/26/2016,4743,13985,5821,445361,WELL,PR,OW,5/4/2018,ACTUAL LatLong,445362,Horsetail 30G Pad,2325,N,1980,E,SWNE,30,10N,57W,6,40.810664,-103.791697,10n57w,40.820997,-103.7917885,6375,13893,13985,7518,FALSE,
1234304200,05-123-43042,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13875,5740,Horizontal,99999,40.7881,-103.79439,123,43042,10773,ACTUAL,12/30/2016,4749,13875,5740,445364,WELL,WO,OW,12/30/2016,ACTUAL LatLong,445362,Horsetail 30G Pad,2375,N,2130,E,SWNE,30,10N,57W,6,40.810528,-103.792238,10n57w,40.799314,-103.793314,n/a,13875,13875,n/a,TRUE,Lateral unknown because Status: WO
1234304300,05-123-43043,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13510,5820,Horizontal,16950,40.873899,-103.787189,123,43043,10773,ACTUAL,5/31/2016,4915,13510,5820,445365,WELL,PR,OW,9/2/2017,ACTUAL LatLong,442408,Horsetail 07H Pad,2630,S,540,E,NESE,7,10N,57W,6,40.853408,-103.787227,10n57w,40.8636535,-103.787208,6325,13405,13510,7080,FALSE,
1234311800,05-123-43118,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13815,5704,Horizontal,99999,40.83134,-103.785924,123,43118,10773,ACTUAL,5/12/2017,4723,13815,5704,445581,WELL,WO,OW,5/12/2017,ACTUAL LatLong,445579,Horsetail 30H Pad,2328,N,600,E,SENE,30,10N,57W,6,40.810645,-103.786715,10n57w,40.8209925,-103.7863195,n/a,13815,13815,n/a,TRUE,Lateral unknown because Status: WO
1234312100,05-123-43121,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13300,5794,Horizontal,99999,40.831366,-103.787046,123,43121,10773,ACTUAL,5/2/2017,4724,13300,5794,445584,WELL,WO,OW,5/2/2017,ACTUAL LatLong,445579,Horsetail 30H Pad,2328,N,660,E,SENE,30,10N,57W,6,40.810644,-103.786932,10n57w,40.821005,-103.786989,n/a,13300,13300,n/a,TRUE,Lateral unknown because Status: WO
1234312200,05-123-43122,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13632,5574,Horizontal,99999,40.788127,-103.784196,123,43122,10773,ACTUAL,4/26/2017,4722,13632,5574,445585,WELL,PR,OW,4/11/2020,ACTUAL LatLong,445579,Horsetail 30H Pad,2378,N,571,E,SENE,30,10N,57W,6,40.810508,-103.786609,10n57w,40.7993175,-103.7854025,6351,13522,13632,7171,FALSE,
1234312300,05-123-43123,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13773,5595,Horizontal,99999,40.831336,-103.78538,123,43123,10773,ACTUAL,4/19/2017,4723,13773,5595,445586,WELL,PR,OW,4/15/2018,ACTUAL LatLong,445579,Horsetail 30H Pad,2328,N,570,E,SENE,30,10N,57W,6,40.810644,-103.786607,10n57w,40.82099,-103.7859935,6057,13690,13773,7633,FALSE,
1234312700,05-123-43127,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13710,5496,Horizontal,99999,40.831403,-103.786491,123,43127,10773,ACTUAL,5/7/2017,4723,13710,5496,445590,WELL,PR,OW,4/15/2018,ACTUAL LatLong,445579,Horsetail 30H Pad,2328,N,630,E,SENE,30,10N,57W,6,40.810644,-103.786823,10n57w,40.8210235,-103.786657,5994,13611,13710,7617,FALSE,
1234328700,05-123-43287,NOBLE ENERGY INC,Actual,11005,5909,Horizontal,99999,40.71558,-103.89249,123,43287,100322,ACTUAL,10/13/2016,4864,11005,5909,446245,WELL,PR,OW,1/1/2023,ACTUAL LatLong,446247,LD20-14 Pad,380,S,1328,W,SESW,20,9N,58W,6,40.730318,-103.892834,9n58w,40.722949,-103.892662,6393,10834,11005,4441,FALSE,
1234328800,05-123-43288,NOBLE ENERGY INC,Actual,10974,5840,Horizontal,99999,40.71561,-103.89054,123,43288,100322,ACTUAL,10/17/2016,4865,10974,5840,446246,WELL,PR,OW,4/11/2017,ACTUAL LatLong,446247,LD20-14 Pad,380,S,1365,W,SESW,20,9N,58W,6,40.730315,-103.8927,9n58w,40.7229625,-103.89162,6366,10806,10974,4440,FALSE,
1234328900,05-123-43289,NOBLE ENERGY INC,Actual,11146,5913,Horizontal,99999,40.71566,-103.88873,123,43289,100322,ACTUAL,10/21/2016,4867,11146,5913,446248,WELL,SI,OW,12/1/2022,ACTUAL LatLong,446247,LD20-14 Pad,380,S,1403,W,SESW,20,9N,58W,6,40.730314,-103.89257,9n58w,40.722987,-103.89065,6526,11001,11146,4475,FALSE,
1234329100,05-123-43291,NOBLE ENERGY INC,Actual,10798,5756,Horizontal,99999,40.73972,-103.87744,123,43291,100322,ACTUAL,9/7/2016,4776,10798,5756,446258,WELL,PR,OW,3/1/2023,ACTUAL LatLong,446261,LD22-05 Pad,1746,N,330,W,SWNW,22,9N,58W,6,40.739258,-103.858368,9n58w,40.739489,-103.867904,6238,10632,10798,4394,FALSE,
1234329200,05-123-43292,NOBLE ENERGY INC,Actual,10825,5730,Horizontal,99999,40.74098,-103.87742,123,43292,100322,ACTUAL,9/10/2016,4776,10825,5730,446259,WELL,PR,OW,3/1/2023,ACTUAL LatLong,446261,LD22-05 Pad,1708,N,330,W,SWNW,22,9N,58W,6,40.739358,-103.858365,9n58w,40.740169,-103.8678925,6275,10667,10825,4392,FALSE,
1234329300,05-123-43293,NOBLE ENERGY INC,Actual,10828,5787,Horizontal,99999,40.73733,-103.87736,123,43293,100322,ACTUAL,8/29/2016,4777,10828,5787,446260,WELL,PR,OW,3/1/2023,ACTUAL LatLong,446261,LD22-05 Pad,1821,N,330,W,SWNW,22,9N,58W,6,40.739053,-103.858366,9n58w,40.7381915,-103.867863,6271,10654,10828,4383,FALSE,
1234329400,05-123-43294,NOBLE ENERGY INC,Actual,10699,5721,Horizontal,99999,40.7386,-103.8774,123,43294,100322,ACTUAL,9/3/2016,4777,10699,5721,446262,WELL,PR,OW,3/1/2023,ACTUAL LatLong,446261,LD22-05 Pad,1783,N,330,W,SWNW,22,9N,58W,6,40.739154,-103.858366,9n58w,40.738877,-103.867883,6154,10533,10699,4379,FALSE,
1234331900,05-123-43319,NOBLE ENERGY INC,Actual,16070,5733,Horizontal,99999,40.72013,-103.82266,123,43319,100322,ACTUAL,9/28/2016,4826,16070,5733,446353,WELL,PR,OW,3/1/2024,ACTUAL LatLong,446352,LD28-16 Pad,1283,S,330,E,SESE,28,9N,58W,6,40.718393,-103.86055,9n58w,40.7192615,-103.841605,6246,15883,16070,9637,FALSE,
1234332000,05-123-43320,NOBLE ENERGY INC,Actual,16055,5670,Horizontal,99999,40.72194,-103.82272,123,43320,100322,ACTUAL,10/3/2016,4826,16055,5670,446354,WELL,PR,OW,3/1/2024,ACTUAL LatLong,446352,LD28-16 Pad,1320,S,330,E,SESE,28,9N,58W,6,40.718496,-103.860554,9n58w,40.720218,-103.841637,6238,15875,16055,9637,FALSE,
1234332100,05-123-43321,NOBLE ENERGY INC,Actual,16103,5720,Horizontal,99999,40.71653,-103.82252,123,43321,100322,ACTUAL,9/18/2016,4826,16103,5718,446355,WELL,PR,OW,2/1/2024,ACTUAL LatLong,446352,LD28-16 Pad,1208,S,330,E,SESE,28,9N,58W,6,40.718189,-103.860549,9n58w,40.7173595,-103.8415345,6265,15957,16103,9692,FALSE,
1234332200,05-123-43322,NOBLE ENERGY INC,Actual,15980,5680,Horizontal,99999,40.71836,-103.82259,123,43322,100322,ACTUAL,9/23/2016,4826,15980,5680,446356,WELL,PR,OW,2/1/2024,ACTUAL LatLong,446352,LD28-16 Pad,1245,S,330,E,SESE,28,9N,58W,6,40.718292,-103.86055,9n58w,40.718326,-103.84157,6156,15847,15980,9691,FALSE,
1234347800,05-123-43478,NOBLE ENERGY INC,Actual,11052,5859,Horizontal,99999,40.74353,-103.89925,123,43478,100322,ACTUAL,10/12/2016,4820,11052,5859,447243,WELL,SI,OW,7/1/2022,ACTUAL LatLong,447248,LD19-15 PAD,380,S,1457,E,SWSE,19,9N,58W,6,40.730256,-103.902886,9n58w,40.736893,-103.901068,6924,8899,11052,1975,FALSE,
1234347900,05-123-43479,NOBLE ENERGY INC,Actual,10665,5881,Horizontal,99999,40.74343,-103.9007,123,43479,100322,ACTUAL,10/19/2016,4820,10665,5881,447244,WELL,PR,OW,4/16/2017,ACTUAL LatLong,447248,LD19-15 PAD,380,S,1495,E,SWSE,19,9N,58W,6,40.730253,-103.903018,9n58w,40.7368415,-103.901859,6030,10480,10665,4450,FALSE,
1234348000,05-123-43480,NOBLE ENERGY INC,Actual,11064,6065,Horizontal,16953,40.74323,-103.90819,123,43480,100322,ACTUAL,10/26/2016,4820,11064,6065,447245,WELL,PR,OW,4/16/2017,ACTUAL LatLong,447248,LD19-15 PAD,380,S,1607,E,SWSE,19,9N,58W,6,40.730253,-103.903423,9n58w,40.7367415,-103.9058065,6197,11040,11064,4843,FALSE,
1234348100,05-123-43481,NOBLE ENERGY INC,Actual,10950,5891,Horizontal,99999,40.74336,-103.90487,123,43481,100322,ACTUAL,10/23/2016,4820,10950,5891,447246,WELL,PR,OW,4/21/2017,ACTUAL LatLong,447248,LD19-15 PAD,380,S,1532,E,SWSE,19,9N,58W,6,40.730253,-103.903153,9n58w,40.7368065,-103.9040115,6082,10803,10950,4721,FALSE,
1234349100,05-123-43491,NOBLE ENERGY INC,Actual,10806,5884,Horizontal,99999,40.74336,-103.91271,123,43491,100322,ACTUAL,11/6/2016,4849,10806,5884,447300,WELL,PR,OW,5/1/2024,ACTUAL LatLong,447303,LD19-14 PAD,380,S,1360,W,SESW,19,9N,58W,6,40.730203,-103.911698,9n58w,40.7367815,-103.912204,6084,10633,10806,4549,FALSE,
1234349200,05-123-43492,NOBLE ENERGY INC,Actual,11090,6111,Horizontal,99999,40.74328,-103.91509,123,43492,100322,ACTUAL,11/13/2016,4851,11090,6111,447301,WELL,PR,OW,1/1/2021,ACTUAL LatLong,447303,LD19-14 PAD,380,S,1285,W,Lot 4,19,9N,58W,6,40.730203,-103.911966,9n58w,40.7367415,-103.913528,6465,10941,11090,4476,FALSE,
1234349300,05-123-43493,NOBLE ENERGY INC,Actual,10963,5903,Horizontal,99999,40.74341,-103.90955,123,43493,100322,ACTUAL,10/29/2016,4847,10963,5903,447302,WELL,PR,OW,3/1/2024,ACTUAL LatLong,447303,LD19-14 PAD,380,S,1435,W,SESW,19,9N,58W,6,40.730203,-103.911432,9n58w,40.7368065,-103.910491,6122,10775,10963,4653,FALSE,
1234349400,05-123-43494,NOBLE ENERGY INC,Actual,10840,5840,Horizontal,99999,40.7433,-103.91419,123,43494,100322,ACTUAL,11/9/2016,4850,10840,5840,447304,WELL,PR,OW,6/12/2017,ACTUAL LatLong,447303,LD19-14 PAD,380,S,1323,W,SESW,19,9N,58W,6,40.730204,-103.91183,9n58w,40.736752,-103.91301,6075,10690,10840,4615,FALSE,
1234349500,05-123-43495,NOBLE ENERGY INC,Actual,10902,5866,Horizontal,99999,40.74329,-103.91592,123,43495,100322,ACTUAL,11/18/2016,4852,10902,5866,447305,WELL,PR,OW,6/15/2017,ACTUAL LatLong,447303,LD19-14 PAD,380,S,1248,W,Lot 4,19,9N,58W,6,40.7302,-103.912105,9n58w,40.736745,-103.9140125,6148,10763,10902,4615,FALSE,
1234349600,05-123-43496,NOBLE ENERGY INC,Actual,10896,5906,Horizontal,99999,40.74339,-103.91113,123,43496,100322,ACTUAL,11/2/2016,4848,10896,5906,447306,WELL,PR,OW,4/28/2017,ACTUAL LatLong,447303,LD19-14 PAD,380,S,1398,W,SESW,19,9N,58W,6,40.730204,-103.911564,9n58w,40.736797,-103.911347,6024,10745,10896,4721,FALSE,
1234351800,05-123-43518,NOBLE ENERGY INC,Actual,10872,5888,Horizontal,99999,40.74327,-103.90639,123,43518,100322,ACTUAL,10/31/2016,4820,10872,5888,447469,WELL,PR,OW,4/21/2017,ACTUAL LatLong,447248,LD19-15 PAD,380,S,1570,E,SWSE,19,9N,58W,6,40.730253,-103.903285,9n58w,40.7367615,-103.9048375,6008,10729,10872,4721,FALSE,
1234361300,05-123-43613,BISON IV OPERATING LLC,Planned,13631,6164,Horizontal,99999,40.706125,-103.99398,123,43613,10670,Actual,10/31/2019,4877,,,447826,WELL,PR,OW,4/1/2020,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,1229,S,1951,W,SESW,31,9N,59W,6,40.702631,-104.023283,9n59w,40.704378,-104.0086315,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234361400,05-123-43614,BISON IV OPERATING LLC,Planned,18623,6155,Horizontal,99999,40.686539,-103.991825,123,43614,10670,Actual,11/23/2019,4878,,,447827,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,542,S,1909,W,SESW,31,9N,59W,6,40.700747,-104.023431,9n59w,40.693643,-104.007628,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234361700,05-123-43617,BISON IV OPERATING LLC,Planned,17478,6155,Horizontal,99999,40.692828,-103.99166,123,43617,10670,Actual,11/20/2019,4878,,,447830,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,622,S,1911,W,SESW,31,9N,59W,6,40.700967,-104.023424,9n59w,40.6968975,-104.007542,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234361800,05-123-43618,BISON IV OPERATING LLC,Planned,16900,6224,Horizontal,99999,40.698454,-103.991513,123,43618,10670,Actual,11/18/2019,4878,,,447831,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,702,S,1912,W,SESW,31,9N,59W,6,40.701186,-104.023421,9n59w,40.69982,-104.007467,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234361900,05-123-43619,BISON IV OPERATING LLC,Planned,13514,6151,Horizontal,99999,40.703051,-103.993954,123,43619,10670,Actual,11/1/2019,4877,,,447832,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,1189,S,1950,W,SESW,31,9N,59W,6,40.702521,-104.023285,9n59w,40.702786,-104.0086195,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234362000,05-123-43620,BISON IV OPERATING LLC,Planned,17874,6229,Horizontal,99999,40.690586,-103.991719,123,43620,10670,Actual,11/21/2019,4878,,,447833,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,602,S,1910,W,SESW,31,9N,59W,6,40.700912,-104.023427,9n59w,40.695749,-104.007573,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234362300,05-123-43623,BISON IV OPERATING LLC,Planned,13684,6316,Horizontal,99999,40.701803,-103.993943,123,43623,10670,Actual,11/2/2019,4877,,,447836,WELL,PR,OW,2/3/2022,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,1169,S,1950,W,SESW,31,9N,59W,6,40.702466,-104.023286,9n59w,40.7021345,-104.0086145,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234362400,05-123-43624,BISON IV OPERATING LLC,Planned,17152,6048,Horizontal,99999,40.694406,-103.991619,123,43624,10670,Actual,11/20/2019,4878,,,447837,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,642,S,1911,W,SESW,31,9N,59W,6,40.701021,-104.023425,9n59w,40.6977135,-104.007522,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234362500,05-123-43625,BISON IV OPERATING LLC,Planned,18125,6160,Horizontal,99999,40.689008,-103.99176,123,43625,10670,Actual,11/22/2019,4878,,,447838,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,582,S,1910,W,SESW,31,9N,59W,6,40.700857,-104.023428,9n59w,40.6949325,-104.007594,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234362700,05-123-43627,BISON IV OPERATING LLC,Planned,16985,6180,Horizontal,99999,40.696876,-103.991554,123,43627,10670,Actual,11/19/2019,4878,,,447840,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,682,S,1912,W,SESW,31,9N,59W,6,40.701131,-104.023422,9n59w,40.6990035,-104.007488,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234362800,05-123-43628,BISON IV OPERATING LLC,Planned,19016,6219,Horizontal,99999,40.684975,-103.991865,123,43628,10670,Actual,11/23/2019,4878,,,447841,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,522,S,1909,W,SESW,31,9N,59W,6,40.700692,-104.023432,9n59w,40.6928335,-104.0076485,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234362900,05-123-43629,BISON IV OPERATING LLC,Planned,13549,6151,Horizontal,99999,40.700554,-103.993932,123,43629,10670,Actual,11/2/2019,4877,,,447842,WELL,PR,OW,11/1/2019,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,1149,S,1950,W,SESW,31,9N,59W,6,40.702411,-104.023287,9n59w,40.7014825,-104.0086095,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234363000,05-123-43630,BISON IV OPERATING LLC,Planned,18489,6325,Horizontal,99999,40.687774,-103.991792,123,43630,10670,Actual,11/22/2019,4878,,,447843,WELL,PR,OW,8/1/2020,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,562,S,1910,W,SESW,31,9N,59W,6,40.700802,-104.02343,9n59w,40.694288,-104.007611,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234366300,05-123-43663,BISON IV OPERATING LLC,Actual,13597,6311,Horizontal,99999,40.711264,-103.99407,123,43663,10670,ACTUAL,2/16/2018,4905,13597,6311,447900,WELL,PR,OW,10/26/2021,ACTUAL LatLong,447902,Shull Pad 9-59-31-NENW,910,N,2110,W,NENW,31,9N,59W,6,40.711466,-104.022725,9n59w,40.711365,-104.0083975,6733,13567,13597,6834,FALSE,
1234366400,05-123-43664,BISON IV OPERATING LLC,Actual,13554,6159,Horizontal,99999,40.712729,-103.994082,123,43664,10670,ACTUAL,2/15/2018,4905,13554,6159,447901,WELL,PR,OW,7/1/2020,ACTUAL LatLong,447902,Shull Pad 9-59-31-NENW,894,N,2090,W,NENW,31,9N,59W,6,40.711509,-104.022795,9n59w,40.712119,-104.0084385,6662,13511,13554,6849,FALSE,
1234367000,05-123-43670,BISON IV OPERATING LLC,Planned,13861,6233,Horizontal,99999,40.707922,-103.993995,123,43670,10670,Actual,10/30/2019,4877,,,447908,WELL,PR,OW,4/1/2020,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,1249,S,1951,W,SESW,31,9N,59W,6,40.702686,-104.023281,9n59w,40.705304,-104.008638,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234367700,05-123-43677,BISON IV OPERATING LLC,Planned,13983,6164,Horizontal,99999,40.709459,-103.994009,123,43677,10670,Actual,10/29/2019,4877,,,447918,WELL,PR,OW,4/1/2020,PLANNED LatLong,447898,Anderson Facility 9-59-31-SESW Pad,1269,S,1952,W,SESW,31,9N,59W,6,40.702741,-104.02328,9n59w,40.7061,-104.0086445,n/a,n/a,n/a,n/a,FALSE,Lateral unknown because Status: PR (but Not Completed)
1234393000,05-123-43930,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13927,5858,Horizontal,99999,40.831256,-103.825394,123,43930,10773,ACTUAL,5/27/2017,4711,13927,5858,448538,WELL,PR,OW,11/1/2017,ACTUAL LatLong,435160,Razor 26I Pad,2354,S,793,E,NESE,26,10N,58W,6,40.808825,-103.825458,10n58w,40.8200405,-103.825426,6232,13808,13927,7576,FALSE,
1234393100,05-123-43931,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13410,5730,Horizontal,99999,40.789491,-103.8257,123,43931,10773,ACTUAL,6/1/2017,4711,13410,5730,448539,WELL,PR,OW,11/16/2017,ACTUAL LatLong,435160,Razor 26I Pad,2414,S,792,E,NESE,26,10N,58W,6,40.808989,-103.825461,10n58w,40.79924,-103.8255805,6218,13088,13410,6870,FALSE,
1234393201,05-123-43932,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13078,5818,Horizontal,99999,40.789412,-103.824402,123,43932,10773,ACTUAL,6/7/2017,4711,13078,5818,448540,WELL,PR,OW,11/23/2020,ACTUAL LatLong,435160,Razor 26I Pad,2384,S,793,E,NESE,26,10N,58W,6,40.808906,-103.825461,10n58w,40.799159,-103.8249315,6270,12968,13078,6698,FALSE,
1234393500,05-123-43935,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13820,5735,Horizontal,99999,40.831242,-103.8266,123,43935,10773,ACTUAL,5/21/2017,4711,13820,5735,448543,WELL,PR,OW,11/27/2017,ACTUAL LatLong,435160,Razor 26I Pad,2324,S,794,E,NESE,26,10N,58W,6,40.808743,-103.825462,10n58w,40.8199925,-103.826031,6139,13723,13820,7584,FALSE,
1234446400,05-123-44464,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14010,6083,Horizontal,99999,40.788369,-103.905386,123,44464,10773,ACTUAL,8/9/2017,4841,14010,6083,449693,WELL,PR,OW,3/1/2018,ACTUAL LatLong,442134,Razor 30J Pad,2357,S,1955,E,NWSE,30,10N,58W,6,40.808519,-103.906037,10n58w,40.798444,-103.9057115,6582,13903,14010,7321,FALSE,
1234446800,05-123-44468,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13950,6010,Horizontal,99999,40.788373,-103.906593,123,44468,10773,ACTUAL,8/17/2017,4839,13950,6010,449697,WELL,WO,OW,8/15/2017,ACTUAL LatLong,442134,Razor 30J Pad,2357,S,2015,E,NWSE,30,10N,58W,6,40.808517,-103.906252,10n58w,40.798445,-103.9064225,n/a,13950,13950,n/a,TRUE,Lateral unknown because Status: WO
